Time,Pressure,Trend Pressure,Detrended Pressure
580.0926084,1826.885843,1828.6359392,-1.7500961999999163
580.3470083,1825.1627,1828.1271394,-2.9644393999999465
580.4266437,1825.683269,1827.9678686,-2.284599599999865
580.5063682,1826.401293,1827.8084196,-1.4071266000000833
580.5632223,1825.298825,1827.6947114,-2.395886399999881
580.6771714,1826.373928,1827.4668132,-1.0928851999999551
580.9314216,1826.794848,1826.9583128,-0.1634647999999288
581.0067697,1827.520671,1826.8076166,0.713054399999919
581.9084969,1827.630705,1825.0041621999999,2.626542800000152
581.9983364,1828.388997,1824.8244832,3.564513799999986
583.7368065,1830.155414,1821.347543,8.807870999999977
585.4087727,1831.100499,1818.0036106,13.096888399999898
585.5796054,1830.295158,1817.6619452,12.63321279999991
585.6565967,1830.917933,1817.5079626,13.40997040000002
585.9780353,1831.770465,1816.8650854,14.90537960000006
586.3301675,1834.783247,1816.160821,18.622426000000132
586.6654236,1836.398761,1815.4903087999999,20.908452200000056
586.9095554,1829.921944,1815.0020451999999,14.919898800000055
586.9997854,1806.529012,1814.8215852,-8.292573200000106
587.0820697,1789.079294,1814.6570166,-25.577722600000016
587.1630398,1829.077092,1814.4950764,14.582015599999977
587.2436089,1848.694683,1814.3339382,34.36074480000002
587.3272512,1862.167638,1814.1666536,48.00098439999988
587.4886241,1876.90977,1813.8439078,63.06586220000008
587.6546927,1842.863041,1813.5117705999999,29.351270400000203
587.884589,1862.690599,1813.051978,49.63862100000006
587.9674341,1878.675106,1812.8862878,65.78881819999992
588.0440091,1884.169067,1812.7331378,71.43592920000015
588.1310221,1885.490667,1812.5591118,72.93155520000005
588.2128158,1892.404712,1812.3955243999999,80.00918760000013
588.3779568,1872.295989,1812.0652424,60.230746599999975
588.4693727,1860.381381,1811.8824106,48.49897039999996
588.5495131,1834.493932,1811.7221298,22.77180220000014
588.6304539,1814.421773,1811.5602482,2.8615248000000975
588.7191843,1853.212563,1811.3827873999999,41.829775600000175
588.796465,1870.885771,1811.228226,59.65754500000003
588.8870119,1875.861707,1811.0471322,64.81457479999995
588.977076,1877.780445,1810.867004,66.91344100000015
589.0553868,1886.767619,1810.7103824,76.0572365999999
589.1457597,1875.238366,1810.5296366,64.70872940000004
589.2243532,1816.508063,1810.3724496,6.135613400000011
589.3929819,1847.999136,1810.0351922,37.963943799999925
589.4683959,1872.576884,1809.8843642,62.69251980000013
589.5568927,1881.968195,1809.7073705999999,72.26082440000005
589.6428651,1887.749066,1809.5354258,78.2136402000001
589.7205925,1892.336702,1809.379971,82.95673099999999
589.7961714,1891.218059,1809.2288131999999,81.98924580000016
589.8780389,1871.884739,1809.0650782,62.819660800000065
589.962275,1821.357611,1808.896606,12.461004999999886
590.0501245,1808.981247,1808.720907,0.260340000000042
590.1332531,1862.367377,1808.5546497999999,53.812727200000154
590.2160602,1888.983513,1808.3890356,80.59447739999996
590.3023033,1905.816689,1808.2165494,97.60013959999992
590.3912996,1911.531164,1808.0385568,103.49260720000007
590.4773095,1915.284216,1807.8665369999999,107.41767900000013
590.5595409,1917.43888,1807.7020742,109.73680579999996
590.6359537,1845.681126,1807.5492486,38.131877399999894
590.7182989,1795.885914,1807.3845582,-11.498644199999944
590.8882638,1906.980918,1807.0446284,99.93628960000001
591.0436636,1928.63218,1806.7338288,121.89835119999998
591.2194786,1853.250242,1806.3821988,46.8680432000001
591.2967087,1855.515309,1806.2277386,49.28757039999982
591.3732943,1869.674259,1806.0745674,63.599691599999915
591.4613651,1842.217223,1805.8984258,36.31879720000006
591.5459993,1858.166955,1805.7291574,52.43779759999984
591.6256981,1830.965284,1805.5697598,25.39552420000018
591.7173305,1838.788086,1805.386495,33.40159100000005
591.7926403,1832.941397,1805.2358754,27.70552160000011
591.9569951,1825.496037,1804.9071658,20.588871199999858
592.0426443,1819.995945,1804.7358674,15.260077599999931
592.2079607,1818.487027,1804.4052346,14.081792399999813
592.2976486,1809.970089,1804.2258588,5.744230199999947
592.3849853,1805.992682,1804.0511854,1.941496600000164
592.717488,1794.690187,1803.38618,-8.695993000000044
592.8018696,1790.089999,1803.2174168,-13.127417799999876
592.880909,1787.487067,1803.059338,-15.572271
592.9642002,1782.499047,1802.8927555999999,-20.393708599999854
593.0473949,1780.319006,1802.7263662,-22.407360200000085
593.1291928,1776.569385,1802.5627703999999,-25.993385399999852
593.2068656,1773.467602,1802.4074248,-28.9398228
593.2892134,1768.808013,1802.2427292,-33.43471619999991
593.3767437,1765.06737,1802.0676686,-37.00029859999995
593.4554695,1762.533429,1801.9102169999999,-39.376787999999806
593.5380402,1758.085988,1801.7450756,-43.65908760000002
593.6221264,1755.501387,1801.5769032,-46.07551620000004
593.7126594,1751.609733,1801.3958372,-49.786104199999954
593.7885182,1749.067768,1801.2441196,-52.17635160000009
594.1435944,1736.168058,1800.5339672,-64.36590920000003
594.2188848,1733.507215,1800.3833864,-66.87617139999998
594.3064219,1731.73746,1800.2083122,-68.47085219999985
594.3924726,1728.076269,1800.0362108,-71.95994180000002
594.4774292,1726.334468,1799.8662976,-73.53182960000004
594.5576169,1723.415589,1799.7059222,-76.29033320000008
594.6420609,1720.510175,1799.5370341999999,-79.02685919999999
594.7239395,1719.146706,1799.373277,-80.22657099999992
594.8015233,1715.350826,1799.2181094,-83.8672833999999
594.8864974,1712.937558,1799.0481611999999,-86.11060319999979
594.9680482,1711.053767,1798.8850596,-87.83129259999987
595.0590184,1708.867412,1798.7031192,-89.83570719999989
595.137869,1707.717524,1798.545418,-90.82789400000001
595.2241438,1706.626409,1798.3728684,-91.74645940000005
595.2995385,1705.126203,1798.222079,-93.09587599999986
595.3870904,1704.264518,1798.0469752,-93.78245719999995
595.5615288,1696.914281,1797.6980984,-100.78381739999986
595.6447404,1694.738215,1797.5316751999999,-102.7934601999998
595.8145795,1688.309966,1797.191997,-108.88203099999987
595.9880494,1685.089717,1796.8450572,-111.75534019999986
596.0754104,1683.555487,1796.6703352,-113.11484819999987
596.1599587,1682.265005,1796.5012386,-114.2362336000001
596.2454822,1680.504064,1796.3301916,-115.82612760000006
596.3262038,1678.056326,1796.1687484,-118.11242240000001
596.4058695,1676.698547,1796.009417,-119.31087000000002
596.5612488,1672.080232,1795.6986583999999,-123.61842639999986
596.6364723,1671.479544,1795.5482114,-124.06866739999987
596.718126,1670.50171,1795.384904,-124.883194
596.807068,1667.983255,1795.20702,-127.22376499999996
596.8906242,1666.282857,1795.0399075999999,-128.75705059999996
596.9706196,1664.415615,1794.8799168,-130.46430180000016
597.050563,1662.99392,1794.72003,-131.72611000000006
597.1401187,1661.773455,1794.5409186,-132.76746359999993
597.2288281,1660.388825,1794.3634998,-133.9746748
597.5697479,1654.163242,1793.6816602,-139.51841819999981
597.6609076,1652.236149,1793.4993408,-141.26319179999996
597.7523519,1651.404092,1793.3164522,-141.91236019999997
597.8432813,1650.008438,1793.1345934,-143.12615540000002
597.9215919,1648.033171,1792.9779722,-144.94480120000003
598.0111185,1648.829204,1792.798919,-143.96971500000018
598.0863888,1645.087719,1792.6483784,-147.56065939999985
598.2557746,1641.79116,1792.3096068,-150.5184468
598.3471838,1642.6935,1792.1267884,-149.4332883999998
598.43808,1640.829887,1791.944996,-151.11510899999985
598.514414,1638.92117,1791.792328,-152.87115799999992
598.678128,1636.123251,1791.4649,-155.34164899999996
598.9344665,1634.061114,1790.952223,-156.89110899999991
599.0146475,1631.827926,1790.791861,-158.963935
599.1910275,1629.612867,1790.439101,-160.82623399999989
599.3499544,1626.885287,1790.1212472,-163.2359601999999
599.6023315,1623.377264,1789.616493,-166.23922900000002
599.8617679,1619.479023,1789.0976202,-169.61859719999984
599.9495176,1618.22792,1788.9221208,-170.69420079999986
600.0369294,1617.616492,1788.7472972,-171.13080519999994
600.1166979,1616.983867,1788.5877602,-171.60389320000013
600.204976,1614.09926,1788.411204,-174.31194400000004
600.2890448,1613.194406,1788.2430663999999,-175.0486603999998
600.5445845,1610.147644,1787.731987,-177.584343
600.7814505,1606.279063,1787.258255,-180.979192
600.9435131,1605.075268,1786.9341298,-181.8588617999999
601.0302504,1602.018104,1786.7606552,-184.74255119999998
601.2876692,1600.237151,1786.2458176,-186.00866659999997
601.3715413,1597.532156,1786.0780734,-188.5459174
601.6223183,1595.180519,1785.5765194,-190.39600040000005
601.7034849,1594.031835,1785.4141862,-191.3823511999999
601.7818725,1592.339537,1785.257411,-192.91787399999998
602.4676897,1585.312943,1783.8857765999999,-198.57283359999997
602.5554452,1583.888157,1783.7102656,-199.82210859999986
602.6333169,1585.488515,1783.5545222,-198.06600720000006
602.7172812,1583.906568,1783.3865936,-199.48002559999986
602.8017195,1584.510326,1783.217717,-198.70739099999992
602.981666,1581.273583,1782.857824,-201.58424100000002
603.0710744,1581.988774,1782.6790072,-200.69023319999997
603.1562958,1578.637734,1782.5085644,-203.87083040000016
603.2369421,1579.850706,1782.3472718,-202.4965658000001
603.320637,1577.737479,1782.179882,-204.442403
603.4028196,1576.922369,1782.0155168,-205.0931478
603.6603777,1573.440009,1781.5004006,-208.0603916
603.7511515,1574.195515,1781.318853,-207.1233380000001
603.8372684,1573.091357,1781.1466192,-208.05526220000002
603.9137857,1571.88049,1780.9935846,-209.11309460000007
603.9909442,1570.546518,1780.8392676,-210.29274959999998
604.0748697,1571.176604,1780.6714166,-209.49481259999993
604.1504206,1570.289,1780.5203148,-210.23131480000006
604.2347333,1567.578423,1780.3516894,-212.7732664
604.3121722,1569.342488,1780.1968116,-210.85432360000004
604.3878105,1568.113964,1780.045535,-211.93157100000008
604.4645599,1567.052602,1779.8920362,-212.8394341999999
604.6324916,1565.97791,1779.5561728,-213.57826279999995
604.71943,1564.605083,1779.382296,-214.77721300000007
604.9526822,1560.477022,1778.9157916,-218.4387695999999
605.0347967,1562.090197,1778.7515626,-216.66136559999995
605.1190391,1558.497222,1778.5830778,-220.0858558
605.2082776,1560.957555,1778.4046008,-217.44704580000007
605.3742317,1557.561007,1778.0726926,-220.51168559999996
605.6320282,1553.401241,1777.5570996,-224.15585859999987
605.7225454,1557.205587,1777.3760652,-220.17047820000016
605.8064614,1554.897307,1777.2082332,-222.31092620000004
605.8885709,1553.624078,1777.0440142,-223.41993619999994
605.9696796,1552.979532,1776.8817968,-223.9022648
606.139397,1550.03636,1776.542362,-226.50600199999985
606.220438,1551.595232,1776.38028,-224.7850480000002
606.7149794,1547.125881,1775.3911972,-228.26531620000014
607.0376583,1541.480951,1774.7458394,-233.26488840000002
607.1248731,1542.285567,1774.5714098,-232.28584280000018
607.2094821,1541.731363,1774.4021918,-232.67082879999998
607.2904731,1542.990426,1774.2402098,-231.24978379999993
607.4598824,1540.850545,1773.9013912,-233.05084620000002
607.538537,1538.094851,1773.744082,-235.64923099999987
607.6257346,1539.714592,1773.5696868,-233.85509479999996
607.7064529,1537.805027,1773.4082501999999,-235.60322319999977
607.8791982,1536.479594,1773.0627596,-236.58316560000003
608.0433597,1536.253707,1772.7344366,-236.4807295999999
608.1194255,1536.78958,1772.582305,-235.79272500000002
608.1963651,1532.586897,1772.4284258,-239.8415288000001
608.2776696,1533.601054,1772.2658168,-238.66476280000006
608.510615,1532.902076,1771.799926,-238.89784999999983
608.6774543,1530.937924,1771.4662474,-240.52832339999986
608.7631693,1531.673217,1771.2948174,-239.62160040000003
608.8515536,1530.110053,1771.1180488,-241.0079957999999
608.9311608,1528.120877,1770.9588344,-242.83795739999982
609.0104598,1528.683499,1770.8002364,-242.11673739999992
609.1773666,1529.067087,1770.4664228,-241.39933580000002
609.2631029,1526.057338,1770.2949502,-244.23761219999983
609.4264698,1527.293574,1769.9682164,-242.67464240000004
609.5161133,1525.114941,1769.7889294,-244.67398839999987
609.6068946,1523.780387,1769.6073668,-245.8269797999999
610.3817951,1519.382147,1768.0575658,-248.6754188
610.4716461,1520.404259,1767.8778638,-247.47360479999998
610.5598979,1517.997732,1767.7013602,-249.7036281999999
610.6446801,1518.952657,1767.5317958,-248.5791388
610.7242991,1517.389113,1767.3725577999999,-249.98344479999992
610.807918,1516.233841,1767.20532,-250.97147900000004
610.8963167,1518.02481,1767.0285225999999,-249.00371259999997
610.9820621,1515.792619,1766.8570318,-251.0644127999999
611.0659961,1513.304488,1766.6891638,-253.38467579999997
611.1572674,1516.636548,1766.5066212,-249.87007319999998
611.2411474,1514.106899,1766.3388611999999,-252.23196219999977
611.3309997,1513.013393,1766.1591566,-253.1457636
611.4157476,1515.493745,1765.9896608,-250.49591579999992
611.4972866,1510.8824,1765.8265827999999,-254.9441827999999
611.5732854,1512.029646,1765.6745852,-253.64493919999995
611.6611005,1514.535137,1765.498955,-250.96381799999995
611.8240717,1510.091846,1765.1730126,-255.08116659999996
611.9960726,1507.593982,1764.8290107999999,-257.2350287999998
612.082995,1509.996778,1764.655166,-254.65838800000006
612.1660986,1508.853294,1764.4889587999999,-255.63566479999986
612.2494935,1505.19546,1764.322169,-259.1267090000001
612.3350613,1510.005506,1764.1510334,-254.1455274
612.4106101,1507.649499,1763.9999358,-256.3504367999999
612.4867587,1504.30628,1763.8476386,-259.54135859999997
612.5712834,1509.101372,1763.6785892,-254.57721719999995
612.6494572,1504.651913,1763.5222416,-258.8703286
612.7366611,1503.503236,1763.3478338,-259.8445978
612.8147388,1507.384503,1763.1916784,-255.8071754
612.90619,1501.306443,1763.008776,-261.70233299999995
612.9836696,1503.464212,1762.8538168,-259.3896047999999
613.328892,1502.479542,1762.163372,-259.68382999999994
613.6595615,1497.401812,1761.502033,-264.1002209999999
613.7369317,1501.06594,1761.3472926,-260.2813526
613.812434,1498.174133,1761.1962879999999,-263.0221549999999
613.8900453,1495.415995,1761.0410654,-265.6250703999999
613.9737117,1498.421714,1760.8737326,-262.4520186
614.0622248,1496.748217,1760.6967064,-263.94848939999997
614.147095,1493.867912,1760.526966,-266.65905399999997
614.2331448,1497.12494,1760.3548664,-263.22992640000007
614.3116243,1494.326488,1760.1979074,-265.87141940000015
614.3890623,1493.642052,1760.0430314,-266.4009794000001
614.471214,1496.796339,1759.878728,-263.0823889999999
614.5593513,1492.454674,1759.7024534,-267.2477793999999
614.812018,1491.204813,1759.19712,-267.992307
615.3137832,1489.300763,1758.1935896,-268.89282660000003
615.4780671,1487.994549,1757.8650218,-269.8704728
615.5693333,1487.404004,1757.6824894,-270.2784853999999
615.6558056,1488.401664,1757.5095448,-269.1078808
615.7330083,1487.320825,1757.3551393999999,-270.03431439999986
615.8185583,1486.197244,1757.1840394,-270.9867954000001
615.9024817,1486.745631,1757.0161926,-270.27056160000006
615.9809899,1485.770594,1756.8591761999999,-271.0885821999998
616.234739,1484.333579,1756.351678,-272.0180989999999
616.3099041,1484.976321,1756.2013478,-271.2250267999998
616.3901559,1484.302218,1756.0408442,-271.7386262
616.4746998,1483.601654,1755.8717563999999,-272.2701023999998
616.735148,1483.483375,1755.35086,-271.867485
616.8180621,1481.513944,1755.1850318,-273.6710877999999
616.904177,1480.334749,1755.012802,-274.67805299999986
616.9849936,1481.154597,1754.8511687999999,-273.6965717999999
617.073268,1480.449709,1754.67462,-274.224911
617.2445666,1479.032764,1754.3320228,-275.29925879999996
617.3327247,1480.100951,1754.1557066,-274.05475560000014
617.4975326,1477.697798,1753.8260908,-276.12829280000005
617.8975179,1476.549868,1753.0261202,-276.47625219999986
618.1462985,1475.091578,1752.528559,-277.43698100000006
618.3964878,1473.431382,1752.0281803999999,-278.5967983999999
618.6499452,1472.484037,1751.5212655999999,-279.03722859999993
619.0720496,1471.519999,1750.6770568,-279.15705779999985
619.4018916,1470.037046,1750.0173728,-279.98032680000006
619.8200275,1468.884836,1749.181101,-280.29626499999995
620.0752494,1467.640373,1748.6706572,-281.0302842000001
620.3304931,1467.677305,1748.1601698,-280.4828648
620.4117632,1466.081388,1747.9976296,-281.9162415999999
621.0977793,1463.55109,1746.6255974,-283.07450740000013
621.186326,1464.794047,1746.448504,-281.65445699999987
621.2615107,1463.577058,1746.2981346,-282.72107659999983
621.344316,1462.93975,1746.1325239999999,-283.1927739999999
621.4340249,1464.221685,1745.9531061999999,-281.7314211999999
621.6028426,1461.396739,1745.6154708,-284.2187317999999
622.1940829,1459.649396,1744.4329902,-284.7835941999999
622.2707423,1460.248247,1744.2796713999999,-284.0314243999999
622.5212127,1459.603772,1743.7787306,-284.1749586000001
622.6020255,1458.972356,1743.617105,-284.64474900000005
622.8628167,1458.00555,1743.0955225999999,-285.0899725999998
622.9388924,1457.501123,1742.9433712,-285.4422482
623.1024531,1456.579017,1742.6162497999999,-286.03723279999986
623.3671862,1456.501878,1742.0867836,-285.58490559999996
623.4545569,1455.853431,1741.9120422,-286.0586112000001
623.6173096,1456.183459,1741.5865368,-285.4030777999999
623.9502071,1454.309408,1740.9207418,-286.6113338
624.2922418,1453.238019,1740.2366723999999,-286.99865339999997
624.7055762,1453.036114,1739.4100036,-286.3738896
625.0244778,1450.455996,1738.7722004,-288.31620440000006
625.102423,1451.626982,1738.6163099999999,-286.9893279999999
625.1871755,1450.257085,1738.446805,-288.1897200000001
625.2653033,1451.905215,1738.2905494,-286.3853343999999
625.3434138,1450.312995,1738.1343284,-287.82133339999996
625.5151446,1449.388345,1737.7908668,-288.40252179999993
625.8530736,1449.174194,1737.1150088,-287.9408148
626.2476033,1448.78292,1736.3259494,-287.5430293999998
626.4044119,1447.601182,1736.0123322,-288.41115019999984
626.6525262,1447.167876,1735.5161036,-288.3482276
626.9093129,1445.84406,1735.0025302,-289.1584702
627.2404058,1446.676692,1734.3403444,-287.66365240000005
627.317999,1445.392177,1734.185158,-288.79298100000005
627.4839061,1445.768656,1733.8533438,-288.0846878
627.8868369,1443.920262,1733.0474821999999,-289.1272201999998
628.0428785,1443.524996,1732.735399,-289.2104029999998
628.3666186,1442.403359,1732.0879188,-289.6845598
628.4485122,1443.508796,1731.9241316,-288.41533559999993
628.6141001,1442.691788,1731.5929558,-288.90116779999994
628.7802693,1442.79056,1731.2606174,-288.4700574000001
628.8697978,1442.012123,1731.0815604,-289.06943739999997
629.2118983,1441.01581,1730.3973594,-289.3815493999998
629.4750718,1440.176638,1729.8710124,-289.6943744
629.7968672,1439.697489,1729.2274216,-289.52993260000017
631.2679997,1436.756781,1726.2851566,-289.5283755999999
631.3436666,1437.282723,1726.1338228,-288.85109979999993
631.5105138,1437.016455,1725.8001284,-288.7836734
631.7697336,1436.277387,1725.2816888,-289.0043017999999
631.9413188,1436.709606,1724.9385184,-288.2289124000001
632.1138933,1435.413388,1724.5933694,-289.1799814000001
632.2026983,1436.013299,1724.4157594,-288.4024604000001
632.3734949,1434.297978,1724.0741662,-289.7761882
632.4578562,1435.805905,1723.9054436,-288.09953859999996
633.2951116,1432.464211,1722.2309328,-289.7667217999999
633.371106,1433.160752,1722.0789439999999,-288.91819199999986
633.4467408,1434.607428,1721.9276744,-287.32024639999986
633.5266221,1432.52422,1721.7679117999999,-289.24369179999985
633.6151892,1433.059462,1721.5907776,-288.53131559999997
633.7886478,1432.0915,1721.2438604,-289.1523603999999
633.8800113,1433.087939,1721.0611334,-287.9731944
633.9651879,1432.284794,1720.8907801999999,-288.60598619999996
634.2051526,1433.176675,1720.4108508,-287.2341758
634.2829577,1431.929263,1720.2552406,-288.3259776
634.361196,1430.773637,1720.098764,-289.32512700000007
634.522954,1431.984552,1719.775248,-287.790696
634.6093367,1430.928279,1719.6024826,-288.67420360000006
634.6988431,1431.76831,1719.4234698,-287.6551598000001
634.7796797,1431.004522,1719.2617966,-288.2572746000001
634.8575556,1430.240701,1719.1060448,-288.8653438000001
634.9460708,1430.983747,1718.9290144,-287.9452673999999
635.0355966,1430.312169,1718.7499628,-288.4377938
635.2035585,1430.76536,1718.414039,-287.6486789999999
635.5286221,1429.88459,1717.7639118,-287.87932180000007
635.8549255,1428.809658,1717.111305,-288.301647
636.0228921,1429.541472,1716.7753718,-287.2338997999998
636.1112285,1427.235991,1716.598699,-289.3627079999999
636.2634154,1429.231669,1716.2943252,-287.0626562
636.3495601,1428.520726,1716.1220358,-287.6013098000001
636.4286621,1427.785146,1715.9638318,-288.17868580000004
636.5105596,1428.693787,1715.8000368,-287.1062498000001
636.6815006,1427.298587,1715.4581547999999,-288.1595677999999
636.7690835,1427.99422,1715.282989,-287.288769
636.8525528,1426.973235,1715.1160504,-288.1428154
637.0306415,1427.69456,1714.759873,-287.06531300000006
637.1982806,1427.627905,1714.4245948,-286.79668979999997
637.5464556,1427.589714,1713.7282448,-286.1385308000001
637.6337758,1425.91514,1713.5536044,-287.6384644
637.8114703,1427.395062,1713.1982154,-285.8031533999999
637.8976648,1425.375691,1713.0258264,-287.65013539999995
637.9798848,1425.919525,1712.8613864,-286.9418613999999
638.146891,1425.243792,1712.527374,-287.283582
638.2224551,1426.027787,1712.3762457999999,-286.3484587999999
638.3089479,1425.400608,1712.2032602,-286.8026522
638.3850143,1424.287097,1712.0511274,-287.76403040000014
638.4664134,1426.491918,1711.8883292,-285.3964112000001
638.5535896,1424.19149,1711.7139768,-287.5224868
638.6349867,1424.865838,1711.5511826,-286.6853446
638.8910414,1424.598802,1711.0390732,-286.4402712000001
639.4023115,1423.319851,1710.016533,-286.696682
639.4800433,1423.956346,1709.8610694,-285.90472339999997
639.6422305,1422.765772,1709.536695,-286.77092300000004
639.8084146,1423.560571,1709.2043268,-285.6437558
640.2043527,1422.278161,1708.4124506,-286.1342896000001
640.2920847,1423.59636,1708.2369866,-284.6406265999999
640.4678199,1421.655683,1707.8855162,-286.22983320000003
640.6219017,1421.787568,1707.5773526,-285.7897846000001
640.7090152,1422.450853,1707.4031256,-284.9522726
640.9540426,1422.093364,1706.9130708,-284.81970679999995
641.0314369,1421.397748,1706.7582822,-285.36053419999985
641.1131614,1420.792492,1706.5948332,-285.8023412
641.278707,1421.543382,1706.2637419999999,-284.7203599999998
641.3541567,1420.887544,1706.1128426,-285.2252986000001
641.5989015,1419.735325,1705.623353,-285.88802799999985
641.6827029,1420.571293,1705.4557502,-284.88445720000004
642.6606367,1419.181458,1703.4998825999999,-284.31842459999984
642.9031743,1419.363635,1703.0148073999999,-283.65117239999995
642.9847302,1418.647214,1702.8516956,-284.2044816
643.1585231,1419.189755,1702.5041098,-283.3143547999998
643.2347305,1418.101734,1702.351695,-284.249961
643.4844742,1418.836903,1701.8522076,-283.01530460000004
643.8201345,1415.838612,1701.180887,-285.342275
643.90528,1417.503714,1701.010596,-283.50688200000013
644.2310208,1416.490383,1700.3591144,-283.8687313999999
644.3942637,1417.624094,1700.0326286,-282.40853459999994
644.4781186,1416.051713,1699.8649188,-283.8132057999999
644.6513568,1415.609234,1699.5184424,-283.9092083999999
644.8121342,1416.751287,1699.1968876,-282.44560060000003
644.8985445,1415.09923,1699.024067,-283.924837
645.8120232,1413.782353,1697.1971096,-283.4147565999999
645.8934812,1414.99809,1697.0341936,-282.03610359999993
645.9693029,1413.833943,1696.8825502,-283.0486071999999
646.1422611,1414.904046,1696.5366338,-281.6325877999998
646.2280621,1412.921977,1696.3650318,-283.4430548
646.3992458,1413.831306,1696.0226644,-282.1913583999999
646.5654655,1414.728308,1695.690225,-280.9619170000001
646.6460555,1412.104054,1695.529045,-283.4249910000001
646.723247,1412.952521,1695.374662,-282.422141
647.1368746,1412.625274,1694.5474067999999,-281.9221327999999
647.2238326,1411.895234,1694.3734908,-282.4782567999998
647.3017412,1412.689939,1694.2176736,-281.5277345999998
647.3833081,1411.567483,1694.0545398,-282.4870567999999
647.4616247,1412.267838,1693.8979066,-281.63006859999996
647.5531868,1411.570092,1693.7147823999999,-282.14469039999994
647.6358593,1413.393907,1693.5494374,-280.1555304000001
647.7128971,1412.446474,1693.3953618,-280.94888779999997
647.7940526,1411.636896,1693.2330508,-281.5961548
647.8836825,1412.34916,1693.053791,-280.70463100000006
647.9603887,1411.371543,1692.9003786,-281.5288356000001
648.0391734,1412.523106,1692.7428092,-280.2197031999999
648.1192341,1411.705304,1692.5826878,-280.87738379999996
648.2879154,1412.645934,1692.2453252,-279.5993912000001
648.3732424,1411.678733,1692.0746712,-280.39593820000005
648.7128905,1410.881606,1691.395375,-280.51376900000014
648.9626117,1410.188937,1690.8959326,-280.7069956
649.6655267,1409.665133,1689.4901026,-279.82496960000003
